ID,LIMIT_BAL,SEX,EDUCATION,MARITAL_STATUS,AGE,INSTALLMENT_1,INSTALLMENT_2,INSTALLMENT_3,INSTALLMENT_AMT_1,INSTALLMENT_AMT_2,INSTALLMENT_AMT_3,INSTALLMENT_PAID_1,INSTALLMENT_PAID_2,INSTALLMENT_PAID_3,DEFAULT.PAYMENT.NEXT.MONTH
26303,160000.0,FEMALE,university,SINGLE,44,0,0,0,118809.0,125323.0,170449.0,10000.0,50000.0,20000.0,0
27502,80000.0,MALE,Unknown,MARRIED,54,0,0,0,61454.0,61808.0,62290.0,2545.0,2208.0,1336.0,1
25101,110000.0,MALE,high school,MARRIED,51,-1,-1,-1,2132.0,1946.0,27162.0,1946.0,27162.0,2000.0,0
14915,30000.0,MALE,university,SINGLE,26,2,2,2,200.0,200.0,200.0,0.0,0.0,0.0,1
22118,200000.0,FEMALE,graduate school,SINGLE,29,0,0,0,118296.0,94899.0,71050.0,3900.0,3000.0,3015.0,0
12969,50000.0,FEMALE,university,MARRIED,53,-1,-1,-1,7061.0,2229.0,10939.0,2233.0,10939.0,12575.0,0
28380,50000.0,FEMALE,university,MARRIED,32,0,0,0,45271.0,44751.0,43952.0,2000.0,1500.0,1239.0,0
19029,250000.0,FEMALE,university,SINGLE,35,0,0,0,238855.0,241711.0,205944.0,8517.0,7481.0,8000.0,0
8495,50000.0,FEMALE,high school,MARRIED,61,2,0,0,5016.0,6065.0,6985.0,1135.0,1055.0,656.0,0
9250,130000.0,MALE,university,SINGLE,29,0,0,0,30857.0,43333.0,0.0,13333.0,0.0,0.0,0
7103,50000.0,MALE,high school,SINGLE,35,0,0,0,41646.0,43257.0,31473.0,4000.0,5300.0,1473.0,0
23999,20000.0,MALE,Unknown,SINGLE,26,0,0,0,20564.0,20284.0,19394.0,3055.0,1467.0,1096.0,0
21736,50000.0,FEMALE,graduate school,SINGLE,23,-2,-2,-2,307.0,0.0,0.0,0.0,0.0,0.0,0
442,100000.0,MALE,graduate school,SINGLE,32,0,0,0,83831.0,85586.0,87289.0,4000.0,4037.0,6500.0,0
3938,60000.0,FEMALE,graduate school,SINGLE,30,1,2,2,41259.0,40715.0,43153.0,400.0,3406.0,1700.0,0
18471,70000.0,FEMALE,graduate school,SINGLE,25,0,0,0,64822.0,61851.0,62007.0,2502.0,2075.0,2000.0,0
29213,90000.0,MALE,university,SINGLE,24,0,0,0,37985.0,36664.0,22265.0,2010.0,2000.0,10004.0,0
3919,180000.0,FEMALE,high school,MARRIED,43,-1,-1,0,1207.0,60267.0,61424.0,60267.0,3000.0,2154.0,1
15982,30000.0,FEMALE,university,MARRIED,49,0,0,0,23705.0,24709.0,25745.0,1386.0,1422.0,2626.0,0
17764,30000.0,FEMALE,high school,MARRIED,56,1,3,2,25158.0,24466.0,24087.0,0.0,300.0,2500.0,0
14079,330000.0,FEMALE,graduate school,SINGLE,34,-1,0,-1,203.0,1558.0,39927.0,1503.0,40003.0,15000.0,0
21082,240000.0,MALE,graduate school,SINGLE,41,-2,-2,-2,-317.0,63435.0,697.0,63752.0,700.0,0.0,0
556,630000.0,FEMALE,university,MARRIED,47,0,0,0,37850.0,68187.0,1207.0,38187.0,1207.0,2632.0,0
22493,50000.0,FEMALE,high school,MARRIED,39,0,0,0,49575.0,48208.0,47619.0,2067.0,3000.0,1171.0,0
22566,500000.0,MALE,graduate school,SINGLE,31,-2,-2,-2,26760.0,747.0,2652.0,750.0,2676.0,1.0,0
12418,50000.0,MALE,university,SINGLE,25,-1,-1,-1,1355.0,1355.0,1386.0,1355.0,1386.0,1442.0,0
9117,200000.0,MALE,high school,MARRIED,29,-1,-1,-1,15456.0,46620.0,22935.0,46722.0,22985.0,8346.0,0
3637,50000.0,MALE,high school,SINGLE,30,0,0,0,6615.0,7640.0,8649.0,1135.0,1144.0,797.0,0
1747,140000.0,FEMALE,university,SINGLE,29,-2,-2,-2,945.0,945.0,0.0,945.0,0.0,0.0,0
22302,400000.0,FEMALE,university,MARRIED,30,0,0,0,68835.0,60549.0,63047.0,2600.0,3000.0,3000.0,0
18445,20000.0,FEMALE,graduate school,SINGLE,26,1,2,2,18194.0,19043.0,18451.0,1446.0,0.0,1956.0,1
16697,50000.0,MALE,high school,3,44,2,2,2,41755.0,40793.0,44084.0,0.0,3949.0,1700.0,0
21766,130000.0,FEMALE,graduate school,SINGLE,25,1,-1,-1,0.0,2178.0,604.0,2178.0,604.0,700.0,0
4816,50000.0,MALE,university,3,37,0,0,0,44828.0,43746.0,43122.0,2005.0,2056.0,1737.0,0
6392,330000.0,FEMALE,university,MARRIED,47,1,-2,-2,0.0,0.0,0.0,0.0,0.0,3155.0,0
9583,30000.0,FEMALE,high school,MARRIED,23,2,2,0,15955.0,15410.0,17149.0,0.0,2000.0,1500.0,1
12434,320000.0,MALE,graduate school,MARRIED,35,-1,-1,-1,2695.0,500.0,0.0,505.0,368.0,0.0,0
2807,30000.0,MALE,university,SINGLE,38,0,0,0,28637.0,28711.0,29138.0,2002.0,2002.0,1503.0,0
15515,520000.0,MALE,university,MARRIED,34,-1,-1,-1,10000.0,10000.0,10000.0,10000.0,10000.0,10317.0,0
21335,410000.0,MALE,university,MARRIED,54,-1,-1,-1,1413.0,1701.0,6566.0,1710.0,7064.0,430.0,0
27670,30000.0,FEMALE,university,SINGLE,24,1,2,2,26690.0,27954.0,27226.0,2000.0,0.0,2000.0,0
22896,110000.0,FEMALE,university,MARRIED,27,1,2,2,110593.0,111679.0,108455.0,4363.0,0.0,4012.0,0
25220,150000.0,FEMALE,university,SINGLE,24,1,2,0,65542.0,28311.0,23978.0,0.0,2145.0,10000.0,0
27301,150000.0,MALE,university,MARRIED,48,0,0,0,118610.0,121098.0,123460.0,4955.0,4947.0,3818.0,0
13600,120000.0,FEMALE,university,MARRIED,41,0,0,0,14792.0,20084.0,0.0,10000.0,0.0,6849.0,0
8137,340000.0,FEMALE,graduate school,SINGLE,33,-1,-1,-1,592.0,7102.0,7796.0,7102.0,7796.0,1653.0,0
28047,440000.0,FEMALE,graduate school,MARRIED,31,0,-1,-1,232526.0,1025.0,0.0,1025.0,0.0,26549.0,0
18612,110000.0,FEMALE,graduate school,SINGLE,25,0,0,0,103135.0,99731.0,101945.0,4800.0,5000.0,4000.0,0
29961,10000.0,MALE,university,MARRIED,29,0,0,0,9406.0,9968.0,9385.0,3009.0,2000.0,2009.0,0
27519,240000.0,MALE,university,SINGLE,67,0,0,0,542827.0,508581.0,471796.0,20225.0,17389.0,80167.0,0
803,50000.0,FEMALE,high school,MARRIED,44,-1,-1,-1,2000.0,780.0,0.0,780.0,0.0,7472.0,0
1484,360000.0,MALE,graduate school,SINGLE,32,-1,-1,-1,389.0,389.0,1955.0,389.0,1955.0,5316.0,0
21497,500000.0,FEMALE,graduate school,MARRIED,34,0,0,0,30376.0,32715.0,60927.0,15000.0,30007.0,30000.0,0
21367,180000.0,MALE,university,SINGLE,56,0,0,0,89560.0,90940.0,92868.0,3460.0,4000.0,3501.0,0
3881,300000.0,MALE,high school,SINGLE,51,-1,-1,-1,18341.0,19847.0,6246.0,19854.0,6279.0,3883.0,0
23016,240000.0,FEMALE,graduate school,MARRIED,37,0,0,0,180517.0,175125.0,176674.0,8022.0,6161.0,5730.0,0
4112,280000.0,FEMALE,university,MARRIED,45,1,-2,-1,0.0,0.0,3288.0,0.0,3288.0,0.0,0
20209,110000.0,FEMALE,high school,MARRIED,53,0,0,0,105435.0,107599.0,108555.0,5400.0,4200.0,5200.0,0
14814,180000.0,FEMALE,university,SINGLE,29,-1,-1,-2,13936.0,0.0,0.0,0.0,0.0,0.0,0
7110,30000.0,FEMALE,university,SINGLE,28,0,0,0,28347.0,29880.0,29588.0,2000.0,2000.0,2200.0,0
17500,200000.0,FEMALE,university,MARRIED,35,0,0,0,3773.0,7677.0,14704.0,4000.0,7240.0,2000.0,0
4211,80000.0,FEMALE,high school,MARRIED,41,0,0,0,54074.0,50967.0,29143.0,10000.0,10000.0,5000.0,0
7892,290000.0,MALE,Unknown,MARRIED,52,0,-1,-1,302396.0,2000.0,2208.0,2000.0,2604.0,215917.0,0
7116,60000.0,FEMALE,university,SINGLE,48,0,0,0,86550.0,82592.0,77423.0,3000.0,3000.0,3000.0,0
19571,50000.0,FEMALE,high school,MARRIED,42,0,0,0,50562.0,50906.0,48888.0,2000.0,2009.0,1180.0,0
12237,140000.0,MALE,graduate school,MARRIED,49,2,0,0,136128.0,98337.0,60627.0,4756.0,3600.0,1500.0,1
25316,120000.0,FEMALE,university,SINGLE,26,0,0,0,34183.0,22431.0,12399.0,1700.0,1500.0,1000.0,0
19547,30000.0,FEMALE,university,SINGLE,36,0,0,0,26535.0,27131.0,27294.0,1433.0,1481.0,1430.0,0
5350,80000.0,FEMALE,graduate school,SINGLE,23,1,2,0,80461.0,78259.0,66068.0,37.0,2122.0,3600.0,1
19989,50000.0,FEMALE,graduate school,SINGLE,42,2,0,0,34218.0,35539.0,38246.0,1893.0,3600.0,0.0,1
21516,20000.0,FEMALE,university,SINGLE,26,1,-2,-1,0.0,0.0,1568.0,0.0,1568.0,1000.0,0
9333,420000.0,FEMALE,graduate school,MARRIED,30,-1,-1,-1,3790.0,19292.0,15068.0,19292.0,15087.0,37435.0,0
1808,150000.0,FEMALE,university,SINGLE,27,0,0,0,23165.0,24515.0,25592.0,1723.0,1800.0,1100.0,0
16629,170000.0,MALE,university,MARRIED,34,0,0,0,47956.0,48854.0,50068.0,2000.0,2000.0,7500.0,0
18845,210000.0,FEMALE,graduate school,SINGLE,27,0,0,0,18430.0,19809.0,21482.0,2000.0,2000.0,2000.0,1
17227,130000.0,FEMALE,university,SINGLE,24,0,0,0,121720.0,115630.0,115939.0,4155.0,5802.0,3487.0,0
26930,140000.0,MALE,university,MARRIED,38,1,2,2,129497.0,131877.0,135309.0,6000.0,7000.0,0.0,1
102,380000.0,FEMALE,graduate school,SINGLE,30,-2,-2,-1,-81.0,-303.0,32475.0,223.0,33178.0,1171.0,0
24983,240000.0,MALE,graduate school,MARRIED,43,0,0,0,67120.0,68473.0,69899.0,2200.0,2263.0,2930.0,0
1122,20000.0,MALE,university,SINGLE,30,1,2,4,19977.0,21359.0,20581.0,2000.0,0.0,0.0,1
11214,120000.0,MALE,university,SINGLE,34,-2,-2,-2,67.0,0.0,0.0,0.0,0.0,222.0,0
20355,50000.0,MALE,university,SINGLE,22,1,-1,-1,0.0,1054.0,1448.0,1054.0,1448.0,2535.0,0
5009,170000.0,FEMALE,university,MARRIED,31,0,0,0,63948.0,62090.0,63000.0,5000.0,4000.0,0.0,0
14766,500000.0,FEMALE,university,MARRIED,33,0,0,0,48415.0,50588.0,32091.0,15021.0,1408.0,392.0,0
19482,50000.0,FEMALE,university,MARRIED,38,0,0,0,5764.0,6786.0,9095.0,1278.0,2587.0,0.0,0
26541,140000.0,FEMALE,high school,SINGLE,59,1,2,0,63654.0,62042.0,63445.0,0.0,3000.0,2000.0,0
13631,130000.0,FEMALE,university,MARRIED,28,0,0,0,86914.0,85558.0,77163.0,6134.0,3100.0,5000.0,0
5593,30000.0,MALE,university,MARRIED,49,3,2,2,26319.0,27404.0,27769.0,1800.0,1100.0,1200.0,0
4627,210000.0,MALE,university,SINGLE,28,0,0,0,5373.0,6200.0,0.0,1000.0,0.0,0.0,0
5497,290000.0,FEMALE,high school,MARRIED,48,-1,0,0,284990.0,274764.0,225000.0,10000.0,25000.0,16635.0,0
21607,50000.0,FEMALE,high school,SINGLE,23,0,0,0,49971.0,51132.0,50608.0,2303.0,2252.0,2498.0,0
25303,20000.0,FEMALE,university,MARRIED,21,0,0,0,14326.0,15334.0,18206.0,1252.0,3124.0,0.0,0
6626,240000.0,MALE,graduate school,SINGLE,27,0,0,0,2961.0,4748.0,7013.0,2000.0,2873.0,1000.0,0
29310,140000.0,MALE,university,SINGLE,26,1,3,2,146023.0,141873.0,137057.0,6.0,233.0,6342.0,1
22464,120000.0,FEMALE,university,MARRIED,40,0,0,0,105124.0,109399.0,109397.0,6020.0,3900.0,1700.0,0
26348,240000.0,FEMALE,university,SINGLE,28,2,2,2,294180.0,276968.0,276585.0,0.0,22550.0,0.0,0
25992,50000.0,FEMALE,university,MARRIED,36,0,0,0,30803.0,30578.0,30362.0,1477.0,1546.0,1453.0,0
13361,80000.0,FEMALE,university,SINGLE,27,0,0,2,78672.0,83807.0,81833.0,7018.0,0.0,3000.0,0
9593,300000.0,FEMALE,graduate school,MARRIED,31,0,0,0,149893.0,152529.0,152882.0,7000.0,6000.0,4084.0,0
19151,240000.0,FEMALE,university,MARRIED,46,0,0,0,233438.0,240715.0,246000.0,11250.0,10950.0,0.0,0
16057,50000.0,FEMALE,university,SINGLE,35,0,-1,0,2628.0,1000.0,2050.0,1000.0,1050.0,1000.0,0
9544,240000.0,FEMALE,high school,MARRIED,28,0,0,0,230184.0,228640.0,227399.0,9000.0,9000.0,7000.0,1
26832,260000.0,MALE,university,SINGLE,34,0,0,0,54448.0,55559.0,59635.0,2017.0,5000.0,5000.0,0
20273,190000.0,FEMALE,university,MARRIED,48,2,2,2,90128.0,92367.0,94227.0,4500.0,4100.0,0.0,1
16408,200000.0,FEMALE,graduate school,MARRIED,33,1,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0
22029,310000.0,FEMALE,graduate school,SINGLE,28,0,0,0,176565.0,152037.0,166900.0,25532.0,50120.0,30000.0,0
1183,90000.0,FEMALE,university,MARRIED,55,2,2,0,81998.0,83674.0,80890.0,4003.0,3000.0,3000.0,1
11071,130000.0,MALE,university,SINGLE,28,0,0,0,119513.0,121776.0,122440.0,6000.0,4500.0,5100.0,0
1111,110000.0,MALE,university,SINGLE,29,1,2,2,83687.0,85360.0,86274.0,3900.0,3200.0,0.0,0
29805,20000.0,MALE,high school,MARRIED,45,1,3,2,18838.0,18243.0,18849.0,0.0,1200.0,0.0,1
24914,110000.0,MALE,university,MARRIED,34,1,2,3,53524.0,58646.0,57156.0,6600.0,0.0,0.0,1
29121,400000.0,FEMALE,university,SINGLE,50,-1,-1,2,15986.0,4359.0,1783.0,4359.0,0.0,129.0,0
10679,200000.0,MALE,graduate school,MARRIED,37,0,0,0,4289.0,2907.0,3720.0,1187.0,1000.0,4000.0,0
16858,50000.0,MALE,graduate school,SINGLE,36,0,0,0,49750.0,48854.0,47892.0,2100.0,2000.0,2500.0,0
198,20000.0,FEMALE,graduate school,SINGLE,22,0,0,0,18553.0,19446.0,19065.0,1500.0,1032.0,541.0,0
10477,180000.0,FEMALE,graduate school,SINGLE,34,1,-2,-2,0.0,0.0,0.0,0.0,0.0,4279.0,1
5934,80000.0,FEMALE,high school,MARRIED,39,-1,-1,-1,715.0,2012.0,3550.0,2012.0,3550.0,7529.0,0
23011,230000.0,FEMALE,university,MARRIED,43,0,0,0,226319.0,230825.0,234832.0,9309.0,8795.0,8337.0,1
28696,500000.0,FEMALE,graduate school,SINGLE,34,0,0,0,161716.0,143382.0,123316.0,6018.0,5198.0,46047.0,0
13529,20000.0,MALE,high school,SINGLE,31,2,2,2,13335.0,15617.0,15090.0,2800.0,0.0,2001.0,0
1381,60000.0,FEMALE,university,MARRIED,31,0,0,0,47000.0,49236.0,57752.0,3000.0,10000.0,0.0,0
19168,200000.0,FEMALE,high school,SINGLE,33,1,2,2,51979.0,51016.0,54736.0,0.0,5000.0,2000.0,1
10626,30000.0,MALE,university,SINGLE,37,0,0,0,27526.0,28794.0,29480.0,1714.0,1400.0,599.0,0
15455,20000.0,MALE,university,SINGLE,23,2,2,2,7130.0,9455.0,9159.0,2455.0,0.0,1000.0,1
17176,180000.0,FEMALE,graduate school,SINGLE,29,-1,-1,-1,9418.0,-897.0,2331.0,0.0,5028.0,6411.0,0
24282,200000.0,MALE,high school,MARRIED,30,0,0,0,141785.0,144933.0,148103.0,7000.0,7000.0,4000.0,0
15052,200000.0,MALE,graduate school,3,45,0,0,0,74416.0,75891.0,77516.0,3061.0,3200.0,3196.0,0
5329,200000.0,FEMALE,graduate school,SINGLE,30,-1,-1,-1,665.0,2618.0,963.0,2618.0,963.0,1459.0,0
17819,20000.0,MALE,high school,SINGLE,24,0,0,0,18661.0,17895.0,19598.0,1400.0,2000.0,1000.0,0
11703,200000.0,MALE,high school,MARRIED,45,0,0,0,97933.0,78409.0,58998.0,3200.0,2200.0,2200.0,0
504,130000.0,FEMALE,graduate school,MARRIED,33,0,0,0,19161.0,20544.0,22704.0,2000.0,3000.0,0.0,1
1726,330000.0,FEMALE,graduate school,SINGLE,26,0,0,0,58667.0,38323.0,32726.0,2213.0,5000.0,20000.0,0
7376,130000.0,FEMALE,university,MARRIED,27,2,0,0,54921.0,55055.0,54804.0,2000.0,6844.0,0.0,0
9017,60000.0,FEMALE,university,SINGLE,31,2,0,0,19921.0,20993.0,21736.0,1700.0,1400.0,1800.0,0
16261,40000.0,FEMALE,high school,MARRIED,49,1,2,2,35771.0,34896.0,39322.0,0.0,5000.0,0.0,0
2690,160000.0,FEMALE,graduate school,SINGLE,31,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,150.0,0
22005,240000.0,FEMALE,graduate school,SINGLE,26,-1,0,-1,28700.0,21944.0,12450.0,1639.0,12450.0,28969.0,0
12069,180000.0,MALE,graduate school,SINGLE,38,1,2,0,124233.0,125768.0,126202.0,5000.0,4200.0,3000.0,1
3661,500000.0,FEMALE,graduate school,SINGLE,27,0,0,0,73798.0,74781.0,75559.0,4794.0,5560.0,2426.0,0
432,390000.0,FEMALE,graduate school,SINGLE,27,0,0,0,304867.0,299998.0,300426.0,13007.0,10612.0,10041.0,1
24545,20000.0,MALE,high school,SINGLE,48,0,0,2,13543.0,16434.0,17452.0,3132.0,1577.0,0.0,1
16458,130000.0,FEMALE,graduate school,SINGLE,51,0,0,0,73903.0,74661.0,75593.0,6000.0,5002.0,6000.0,0
15532,240000.0,MALE,university,MARRIED,38,2,2,-1,7123.0,6848.0,836.0,836.0,836.0,2508.0,1
17777,160000.0,FEMALE,high school,MARRIED,53,1,-2,-1,0.0,0.0,3613.0,0.0,3613.0,0.0,0
17829,50000.0,MALE,graduate school,SINGLE,25,0,0,0,48848.0,48208.0,48265.0,1845.0,1967.0,1400.0,0
25764,320000.0,FEMALE,graduate school,MARRIED,38,2,2,-2,2500.0,0.0,0.0,0.0,0.0,0.0,1
20242,280000.0,FEMALE,university,MARRIED,50,-1,-1,-1,8740.0,4919.0,176823.0,4919.0,176823.0,117686.0,0
10133,40000.0,MALE,university,SINGLE,35,2,0,0,21072.0,20454.0,19977.0,1504.0,1427.0,1100.0,0
22085,230000.0,FEMALE,graduate school,SINGLE,27,0,0,0,79108.0,70757.0,76049.0,3187.0,7100.0,0.0,0
21092,200000.0,MALE,graduate school,MARRIED,36,-1,-1,-1,4585.0,33282.0,16175.0,33485.0,16254.0,100551.0,0
22134,80000.0,FEMALE,graduate school,SINGLE,22,1,2,2,6261.0,6170.0,4258.0,1000.0,0.0,7032.0,0
29022,180000.0,FEMALE,university,SINGLE,28,-1,-1,-1,416.0,416.0,416.0,416.0,416.0,416.0,1
7677,40000.0,FEMALE,Unknown,MARRIED,48,0,0,0,37896.0,40262.0,40370.0,3292.0,1400.0,0.0,0
29908,240000.0,MALE,graduate school,SINGLE,29,0,0,2,64826.0,72951.0,62848.0,10589.0,34.0,4400.0,1
25727,160000.0,FEMALE,graduate school,SINGLE,30,-2,-2,-2,2000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1
28362,200000.0,FEMALE,graduate school,MARRIED,40,-1,-1,-1,3827.0,8030.0,5020.0,8030.0,5020.0,5451.0,0
12083,160000.0,FEMALE,high school,MARRIED,56,-1,-1,-1,2992.0,4562.0,-928.0,4562.0,0.0,2547.0,0
26298,240000.0,FEMALE,graduate school,MARRIED,32,2,2,2,209368.0,204501.0,223137.0,0.0,22000.0,8500.0,1
16141,120000.0,FEMALE,university,MARRIED,35,-1,-1,2,2415.0,11837.0,9754.0,9886.0,0.0,20000.0,0
13551,20000.0,FEMALE,graduate school,SINGLE,22,-2,-2,-2,483.0,480.0,390.0,487.0,390.0,390.0,0
17816,30000.0,MALE,university,SINGLE,23,0,0,0,30620.0,30432.0,30263.0,2000.0,2500.0,1200.0,0
3174,20000.0,MALE,university,SINGLE,22,-1,2,0,17990.0,17413.0,18608.0,0.0,1502.0,822.0,0
13865,20000.0,MALE,high school,MARRIED,44,2,2,2,12436.0,12943.0,15428.0,1000.0,2700.0,0.0,1
28328,110000.0,FEMALE,university,MARRIED,42,-1,-1,-1,776.0,776.0,776.0,776.0,776.0,776.0,0
1201,120000.0,FEMALE,high school,MARRIED,40,0,0,0,108300.0,108538.0,94833.0,5000.0,4121.0,2000.0,0
22040,90000.0,FEMALE,Unknown,SINGLE,24,0,0,0,17584.0,18377.0,18496.0,2000.0,1300.0,2000.0,0
28995,270000.0,FEMALE,high school,MARRIED,41,0,0,0,48872.0,43688.0,35638.0,3688.0,2638.0,6704.0,0
29252,20000.0,MALE,university,SINGLE,25,0,0,0,17927.0,17384.0,13648.0,1500.0,1500.0,1400.0,0
12723,200000.0,MALE,high school,MARRIED,34,0,0,0,73494.0,82253.0,179964.0,10000.0,100000.0,0.0,0
10511,100000.0,FEMALE,graduate school,MARRIED,35,0,0,2,98899.0,102435.0,98188.0,8800.0,0.0,3600.0,1
19882,230000.0,FEMALE,graduate school,SINGLE,38,-2,-2,-2,2581.0,2929.0,6966.0,2929.0,6966.0,1935.0,0
29381,160000.0,MALE,university,SINGLE,28,-1,2,2,530.0,530.0,-102.0,0.0,102.0,316.0,0
1091,70000.0,FEMALE,university,SINGLE,38,0,0,0,22578.0,23606.0,24619.0,1397.0,1410.0,898.0,0
136,240000.0,MALE,university,MARRIED,34,0,0,0,10674.0,12035.0,13681.0,1500.0,1800.0,0.0,0
8193,80000.0,MALE,university,SINGLE,43,0,0,0,78144.0,78940.0,80238.0,3318.0,3463.0,1600.0,0
1661,50000.0,FEMALE,high school,MARRIED,55,1,2,2,49003.0,49067.0,50498.0,2005.0,3900.0,0.0,0
24316,20000.0,MALE,high school,MARRIED,32,1,3,2,15598.0,15055.0,16511.0,0.0,2000.0,0.0,1
16660,30000.0,MALE,university,MARRIED,39,0,0,0,20893.0,22206.0,19273.0,2007.0,2000.0,2000.0,0
26855,200000.0,MALE,graduate school,MARRIED,34,-1,-1,-1,165.0,165.0,165.0,165.0,165.0,0.0,0
17918,90000.0,MALE,university,SINGLE,32,0,0,0,73814.0,73132.0,67854.0,3700.0,4100.0,3900.0,0
20243,20000.0,FEMALE,high school,SINGLE,50,-1,0,0,19681.0,19968.0,19261.0,1313.0,1481.0,1404.0,0
20496,220000.0,MALE,Unknown,SINGLE,23,-1,0,0,181870.0,186428.0,190995.0,7500.0,7500.0,7000.0,0
1421,200000.0,MALE,graduate school,SINGLE,31,0,0,0,6618.0,6777.0,7957.0,1900.0,3008.0,3500.0,0
445,240000.0,MALE,graduate school,SINGLE,44,0,0,0,246135.0,231443.0,234557.0,12026.0,9010.0,7400.0,1
12105,70000.0,FEMALE,high school,SINGLE,23,0,0,2,16103.0,17185.0,16581.0,2800.0,0.0,650.0,0
15879,80000.0,FEMALE,high school,MARRIED,28,0,0,0,63900.0,65343.0,66171.0,3000.0,2470.0,2228.0,1
8141,10000.0,MALE,university,SINGLE,35,0,0,0,7026.0,8106.0,9363.0,1200.0,1400.0,500.0,0
9231,50000.0,MALE,university,SINGLE,25,1,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0
9505,360000.0,MALE,graduate school,SINGLE,29,1,-2,-1,-1808.0,-1808.0,6458.0,0.0,9091.0,825.0,0
21623,20000.0,FEMALE,graduate school,SINGLE,24,-1,-1,-1,390.0,390.0,390.0,390.0,390.0,1052.0,0
13171,50000.0,MALE,university,SINGLE,38,0,0,0,44620.0,49641.0,46396.0,10000.0,2014.0,1000.0,0
14892,50000.0,FEMALE,university,MARRIED,29,2,2,7,2550.0,2550.0,2550.0,0.0,0.0,0.0,1
14400,460000.0,MALE,graduate school,MARRIED,50,-1,-1,-1,30765.0,13883.0,19146.0,13953.0,19441.0,27778.0,0
6492,300000.0,MALE,university,MARRIED,38,0,0,0,181387.0,171685.0,181780.0,8000.0,14500.0,0.0,0
29346,20000.0,MALE,university,SINGLE,27,1,2,2,17569.0,18478.0,19884.0,1500.0,2000.0,1000.0,1
1560,240000.0,FEMALE,high school,MARRIED,38,0,0,2,107148.0,113396.0,110084.0,9500.0,0.0,4019.0,1
2518,230000.0,FEMALE,graduate school,SINGLE,28,-2,-2,-2,-5.0,2148.0,2932.0,2153.0,2932.0,354.0,0
16860,360000.0,MALE,graduate school,SINGLE,33,-2,-2,-2,714.0,-68.0,-68.0,7.0,0.0,0.0,0
11400,110000.0,MALE,university,MARRIED,39,0,0,0,49464.0,40359.0,34533.0,3007.0,3000.0,3000.0,0
2239,150000.0,FEMALE,high school,MARRIED,50,-1,-1,-1,3644.0,875.0,2162.0,875.0,2162.0,0.0,0
21863,200000.0,FEMALE,graduate school,SINGLE,27,0,0,0,201202.0,202252.0,195276.0,15200.0,9600.0,9503.0,0
7270,260000.0,FEMALE,graduate school,MARRIED,42,0,-1,-1,8606.0,3856.0,12996.0,3856.0,13000.0,0.0,0
11342,60000.0,FEMALE,graduate school,SINGLE,23,0,0,0,27369.0,27961.0,28509.0,1466.0,1452.0,1009.0,0
9724,230000.0,MALE,Unknown,MARRIED,42,0,0,0,92230.0,90614.0,90385.0,3292.0,2755.0,2270.0,0
15561,240000.0,MALE,university,MARRIED,34,0,0,0,133272.0,133373.0,138006.0,6000.0,9583.0,6000.0,0
2358,280000.0,FEMALE,university,MARRIED,52,0,0,0,50667.0,50400.0,50108.0,2007.0,2007.0,1370.0,0
16949,80000.0,MALE,graduate school,MARRIED,53,0,0,0,39298.0,40061.0,40502.0,1809.0,2030.0,1476.0,0
19392,150000.0,FEMALE,university,MARRIED,43,-2,-2,-2,5446.0,6671.0,4839.0,6682.0,6095.0,807.0,0
17778,70000.0,FEMALE,high school,SINGLE,55,0,0,0,4664.0,5680.0,6703.0,1100.0,1123.0,1273.0,0
14940,200000.0,FEMALE,university,MARRIED,36,-1,-1,-1,371.0,37647.0,371.0,37647.0,371.0,2977.0,0
22942,180000.0,FEMALE,Unknown,MARRIED,44,0,0,-1,20916.0,0.0,850.0,0.0,850.0,0.0,0
23421,20000.0,FEMALE,graduate school,SINGLE,32,-1,-1,-1,2095.0,7733.0,0.0,7733.0,0.0,0.0,1
20489,160000.0,MALE,Unknown,SINGLE,26,0,0,0,11152.0,11354.0,11486.0,5398.0,5676.0,8874.0,0
18773,60000.0,FEMALE,university,MARRIED,27,0,0,0,54900.0,55948.0,55188.0,1971.0,2000.0,2003.0,1
27811,30000.0,FEMALE,university,SINGLE,25,0,0,0,14045.0,15363.0,16108.0,1555.0,1300.0,4894.0,0
24366,130000.0,MALE,high school,MARRIED,43,-1,-1,-1,1261.0,1705.0,0.0,1705.0,817.0,1261.0,0
21849,140000.0,FEMALE,university,SINGLE,27,0,0,0,124753.0,101551.0,93649.0,3626.0,4324.0,3207.0,0
2441,160000.0,FEMALE,graduate school,SINGLE,40,-1,0,0,67925.0,69771.0,73233.0,3509.0,5824.0,0.0,0
11016,70000.0,MALE,university,MARRIED,45,0,0,0,43050.0,43410.0,36226.0,1888.0,1225.0,856.0,0
6161,370000.0,MALE,graduate school,MARRIED,40,1,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,1
23365,500000.0,FEMALE,university,MARRIED,40,0,0,0,26102.0,33012.0,56116.0,33009.0,50018.0,30023.0,0
13087,20000.0,MALE,high school,SINGLE,51,-2,-2,-2,21353.0,20736.0,20000.0,0.0,38.0,0.0,1
